Cover,Species,DomSpecies,Area,Custodian,BankID,Bank
50-60,HsExp,Hs,3313.39368719000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,1431.51388586000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,4246.28732164000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,48.25393496130,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,2670.01684455000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,450.36391016300,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,6112.08662215000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,868.56040190100,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,30238.74689540000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,2573.51057889000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,739.88431146300,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,1141.99789617000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,8460.41644917000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,498.61824616900,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,1592.35939995000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,1399.34325908000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,32.16862154700,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,836.39097823100,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,981.15117891100,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,176.92922325900,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,3586.83037934000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,868.56080294900,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,643.37844683900,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Ho,Ho,16.08451129820,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,1367.17463755000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,16.08451130190,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,2814.77744627000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Hu,Zm,3779.84250968000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,3538.57604331000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,41916.05517770000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,1881.87980126000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,4230.21002934000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,7543.60331542000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,2042.72331011000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,16.08451130190,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,23129.42337990000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,1399.34486328000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,64.33804520270,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,2042.72451329000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,6096.00251194000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,2316.16080436000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,627.29233128800,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,13832.61595250000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Hu,Zm,3184.71639362000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,2010.55749596000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,16.08451130190,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,6337.26978041999,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Si,Si,273.43508790300,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,13173.15058800000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,48.25273179590,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,8315.65985800000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,31316.40474110000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,16.08491235750,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,3072.12441345000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm/Hs,Zm,15617.98988910000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,1206.33634242000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,1206.33634242000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,19156.56593240000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,HsExp,Hs,19156.56593240000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,4937.92291182000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,HsExp,Hs,7173.65755029000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,Cr,Cr,16.08411025630,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,6417.68912848000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,Zm,Zm,627.29513868100,Roelfsema BRG-GPEM-UQ,6,MA
50-60,Cr,Cr,1286.75528943000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,3313.39368717000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,4262.37464031000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,1946.21824755000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,1946.21824755000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,3538.57925174000,Roelfsema BRG-GPEM-UQ,2,MO
50-60,Zm,Zm,2010.55308436000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,Zm,Zm,2010.55308436000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,4133.70055517000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,HsExp,Hs,4133.70055517000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,868.56040189000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,HsExp,Hs,868.56040189000,Roelfsema BRG-GPEM-UQ,6,MA
50-60,HsExp,Hs,26137.21014910000,Roelfsema BRG-GPEM-UQ,5,CB
50-60,Zm,Zm,755.97042701900,Roelfsema BRG-GPEM-UQ,7,WA
50-60,Cr,Cr,160.84310774600,Roelfsema BRG-GPEM-UQ,7,WA
50-60,Zm,Zm,3120.37794737000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,772.05413618200,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Zm,Zm,32.16862155450,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,2058.80742041000,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,273.43589002900,Roelfsema BRG-GPEM-UQ,1,AM
50-60,HsExp,Hs,225.18355929400,Roelfsema BRG-GPEM-UQ,1,AM
50-60,Cr,Cr,450.36551435200,Roelfsema BRG-GPEM-UQ,1,AM
20-30,Zm,Zm,546.87258216200,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1592.36020209000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,434.27699252400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16862155080,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,64.33724309780,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,434.27859673100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,466.44842145400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,900.72541393400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16942366320,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,4584.06566850000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,23515.45405749990,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,32.16822049770,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,16872.57735910000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1415.43097882000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,35594.86349170000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,289.51959923000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,5629.55368944000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,64.33724310530,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1125.90977537000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,64.33804521770,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,900.72902346900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,48.25273179590,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2300.07268359000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1125.91178065000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,4246.29494164000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,39181.69066260000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,32.16862155080,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,64.33844625950,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,80.42135335790,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,176.92922326900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,5902.98877735000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,193.01333352200,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2428.75037821000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,225.18155402300,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1511.93684347000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,241.26807057300,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,643.37604049500,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08491235750,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,128.67568937900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,965.06827180100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,466.44882249600,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16862154700,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2637.85022831000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,32.16862155080,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2107.06255845000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,75886.38342880000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2509.17092943000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,22695.14197580000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,337.77433629400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,273.43468686100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,128.67769464900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1769.29303485000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,60316.64145890000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,52145.74741630000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,80.42175442100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,128.67689251800,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,3715.50486552000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,2846.94406255000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,11194.77976110000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,28710.71912390000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,29177.17917580000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,49314.87904180000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,530.78606561500,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,562.95508820300,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,8589.09414381000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,139950.71882800000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,3667.25253474000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1817.53975081000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,32.16942365940,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,64.33884733000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1656.69744516000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,3120.38516633000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,225.18235611100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1351.09253254000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,2830.85955131000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,131425.95511000000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,6739.38135980000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,16422.21625640000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,96.50546359560,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,10261.87610030000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,514.70355955800,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,2123.14666871000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,160.84471196400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,7640.10958115000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1206.32992552000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,96.50746887710,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,273.43308265000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,4744.90997944000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1833.62907474000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,11355.61324360000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,12127.67179130000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm/Si,Zm,1511.93684347000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,3458.15228366000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,64.33804521390,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,498.61784509900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2380.49684431000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,160.84431090100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,128.67609042000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,546.86937373700,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,337.77313311000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,64.33724309780,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1817.54055293000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,5388.28642097000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,2653.93634382000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1222.41604105000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,1093.74235698000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,128.67488725500,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,20523.74498150000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,176.92962432100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,466.44842146200,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,1383.26195619000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,707.71488779800,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,13044.48011240000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,209.09624060200,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,7913.54426805000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,16.08451129820,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,5130.93464120000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,6755.46186056000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,19043.96994170000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,755.96842172900,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,1286.75849785000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,2798.69333602000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,1174.16531454000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,1769.28541483000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,772.05373513600,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,257.35057662400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,1463.68611689000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,514.70235641000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,4021.11017927000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,64.33724309780,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,755.96962491000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,965.06867286400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,2589.59549122000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,4905.75789978000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,981.15198102000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08451130190,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,418.19568965200,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,1254.58706893000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,305.60290737400,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,948.98335946100,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16942365570,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,579.04040164800,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,273.43669212800,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16822050150,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Ho,Ho,1045.49082831000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,32.16822050150,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm,Zm,32.16822050520,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,1383.26115414000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,48.25393496880,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Si,Si,1254.58666792000,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Cr,Cr,16.08411024890,Roelfsema BRG-GPEM-UQ,7,WA
20-30,Zm/Ho,Zm,22486.04413090000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,11564.71028620000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,8669.51629925000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,514.70115320600,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,35627.03091000000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,402.10997517500,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,43427.99041680000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,1849.71117977000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,16.08491236500,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho/Hs,Ho,1447.60080353000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,12417.18778110000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,48333.73187340000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,2975.62215829000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,11403.86757950000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,6047.75138429000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,48.25313284520,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,15650.15891180000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,12224.17003590000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,707.71649202300,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,9168.12772749000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,2718.26837320000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,2782.60882478000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,627.29152918900,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,21376.22728900000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,1109.82686830000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,18625.77786160000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,1785.37433771000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,916.80912313600,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,482.53293277100,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,772.05493828600,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,1447.59799613000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,948.98295841000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,2927.36782228000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,2042.72290905000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,691.62877228300,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,2251.82356124000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,8766.01374180000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,13784.36442380000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,6417.69153483000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,16.08491235750,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,9538.07188847000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,353.85764444400,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,16.08451130190,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,257.35057663000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,2573.51017782000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,884.64491319900,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,1930.13293416000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho/Hs,Ho,546.87178008800,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,8508.67439459000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,2396.58255877000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,7543.60171124000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,1045.48882303000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,16566.96843590000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,2525.25784706000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Ho,Ho,10277.95860620000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,707.71568993800,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,1656.69664306000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,1254.58666789000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Hs,Hs,9763.25183834000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,HsExp,Hs,2107.06055320000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,32.16902260380,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,4262.37664558000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,691.62997546300,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,482.53413591700,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,1431.51589114000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,HsExp,Hs,755.96962487700,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,16.08411024890,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,4310.63419008000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,1528.02255794000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,HsExp,Hs,80.42295756770,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,16.08411025260,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,386.02546388200,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm,Zm,7173.65273761000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Zm/Ho,Zm,2589.59509020000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,337.77313314200,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,2235.73544043000,Roelfsema BRG-GPEM-UQ,6,MA
20-30,Cr,Cr,5195.27469163000,Roelfsema BRG-GPEM-UQ,6,MA
